State,Region,Date,Year,Year_Label,Month,MedianHomeValue,MedianHouseholdIncome,PriceToIncomeRatio,AffordabilityCategory,SizeRank
Pennsylvania,Northeast,2013-09-30,2013,2013,9,154773.1,59569,2.598,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-10-31,2013,2013,10,154989.91,59569,2.602,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-11-30,2013,2013,11,155145.56,59569,2.604,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2013-12-31,2013,2013,12,155357.07,59569,2.608,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-01-31,2014,2014,1,155496.69,60808,2.557,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-02-28,2014,2014,2,155594.5,60808,2.559,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-03-31,2014,2014,3,155691.89,60808,2.56,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-04-30,2014,2014,4,155935.7,60808,2.564,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-05-31,2014,2014,5,156381.18,60808,2.572,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-06-30,2014,2014,6,156852.08,60808,2.579,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-07-31,2014,2014,7,157341.96,60808,2.588,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-08-31,2014,2014,8,157582.9,60808,2.591,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-09-30,2014,2014,9,157605.67,60808,2.592,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-10-31,2014,2014,10,157275.67,60808,2.586,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-11-30,2014,2014,11,157069.15,60808,2.583,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2014-12-31,2014,2014,12,157050.49,60808,2.583,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-01-31,2015,2015,1,157129.8,62001,2.534,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-02-28,2015,2015,2,157181.64,62001,2.535,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-03-31,2015,2015,3,157372.37,62001,2.538,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-04-30,2015,2015,4,157791.17,62001,2.545,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-05-31,2015,2015,5,158382.56,62001,2.555,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-06-30,2015,2015,6,158910.13,62001,2.563,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-07-31,2015,2015,7,159538.24,62001,2.573,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-08-31,2015,2015,8,160259.87,62001,2.585,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-09-30,2015,2015,9,160966.4,62001,2.596,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-10-31,2015,2015,10,161499.63,62001,2.605,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-11-30,2015,2015,11,161769.25,62001,2.609,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2015-12-31,2015,2015,12,162127.69,62001,2.615,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-01-31,2016,2016,1,162615.23,63706,2.553,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-02-29,2016,2016,2,163114.72,63706,2.56,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-03-31,2016,2016,3,163155.94,63706,2.561,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-04-30,2016,2016,4,163148.73,63706,2.561,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-05-31,2016,2016,5,163346.03,63706,2.564,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-06-30,2016,2016,6,163849.09,63706,2.572,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-07-31,2016,2016,7,164242.13,63706,2.578,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-08-31,2016,2016,8,164636.57,63706,2.584,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-09-30,2016,2016,9,165134.19,63706,2.592,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-10-31,2016,2016,10,165767.45,63706,2.602,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-11-30,2016,2016,11,166346.99,63706,2.611,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2016-12-31,2016,2016,12,167000.95,63706,2.621,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-01-31,2017,2017,1,167573.01,65372,2.563,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-02-28,2017,2017,2,168080.02,65372,2.571,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-03-31,2017,2017,3,168468.11,65372,2.577,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-04-30,2017,2017,4,168918.89,65372,2.584,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-05-31,2017,2017,5,169391.85,65372,2.591,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-06-30,2017,2017,6,169888.0,65372,2.599,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-07-31,2017,2017,7,170408.05,65372,2.607,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-08-31,2017,2017,8,170978.28,65372,2.615,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-09-30,2017,2017,9,171615.72,65372,2.625,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-10-31,2017,2017,10,172390.9,65372,2.637,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-11-30,2017,2017,11,173310.54,65372,2.651,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2017-12-31,2017,2017,12,174232.79,65372,2.665,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-01-31,2018,2018,1,175057.0,66370,2.638,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-02-28,2018,2018,2,175776.49,66370,2.648,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-03-31,2018,2018,3,176772.68,66370,2.663,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-04-30,2018,2018,4,177718.94,66370,2.678,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-05-31,2018,2018,5,178470.52,66370,2.689,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-06-30,2018,2018,6,178841.8,66370,2.695,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-07-31,2018,2018,7,179229.55,66370,2.7,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-08-31,2018,2018,8,179675.69,66370,2.707,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-09-30,2018,2018,9,180102.21,66370,2.714,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-10-31,2018,2018,10,180349.49,66370,2.717,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-11-30,2018,2018,11,180627.95,66370,2.722,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2018-12-31,2018,2018,12,181002.88,66370,2.727,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-01-31,2019,2019,1,181669.58,68225,2.663,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-02-28,2019,2019,2,182672.34,68225,2.677,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-03-31,2019,2019,3,183727.12,68225,2.693,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-04-30,2019,2019,4,184579.16,68225,2.705,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-05-31,2019,2019,5,185138.83,68225,2.714,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-06-30,2019,2019,6,185749.58,68225,2.723,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-07-31,2019,2019,7,186438.22,68225,2.733,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-08-31,2019,2019,8,187161.06,68225,2.743,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-09-30,2019,2019,9,187817.11,68225,2.753,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-10-31,2019,2019,10,188643.8,68225,2.765,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-11-30,2019,2019,11,189696.13,68225,2.78,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2019-12-31,2019,2019,12,190837.39,68225,2.797,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-01-31,2020,2020,1,191964.21,69447,2.764,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-02-29,2020,2020,2,193145.2,69447,2.781,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-03-31,2020,2020,3,194412.55,69447,2.799,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-04-30,2020,2020,4,195802.32,69447,2.819,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-05-31,2020,2020,5,196645.4,69447,2.832,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-06-30,2020,2020,6,196993.97,69447,2.837,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-07-31,2020,2020,7,197297.19,69447,2.841,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-08-31,2020,2020,8,198311.83,69447,2.856,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-09-30,2020,2020,9,200470.48,69447,2.887,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-10-31,2020,2020,10,203181.96,69447,2.926,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-11-30,2020,2020,11,206426.24,69447,2.972,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2020-12-31,2020,2020,12,209480.22,69447,3.016,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-01-31,2021,2021,1,212291.98,70880,2.995,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-02-28,2021,2021,2,215036.63,70880,3.034,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-03-31,2021,2021,3,217893.58,70880,3.074,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-04-30,2021,2021,4,220823.48,70880,3.115,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-05-31,2021,2021,5,223766.24,70880,3.157,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-06-30,2021,2021,6,226851.38,70880,3.2,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-07-31,2021,2021,7,229089.4,70880,3.232,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-08-31,2021,2021,8,229958.67,70880,3.244,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-09-30,2021,2021,9,229204.44,70880,3.234,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-10-31,2021,2021,10,228602.73,70880,3.225,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-11-30,2021,2021,11,228710.12,70880,3.227,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2021-12-31,2021,2021,12,229676.21,70880,3.24,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-01-31,2022,2022,1,232015.26,72098,3.218,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-02-28,2022,2022,2,235446.62,72098,3.266,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-03-31,2022,2022,3,239740.2,72098,3.325,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-04-30,2022,2022,4,243631.77,72098,3.379,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-05-31,2022,2022,5,246638.13,72098,3.421,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-06-30,2022,2022,6,248985.54,72098,3.453,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-07-31,2022,2022,7,249888.33,72098,3.466,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-08-31,2022,2022,8,249677.55,72098,3.463,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-09-30,2022,2022,9,248714.1,72098,3.45,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-10-31,2022,2022,10,248414.27,72098,3.446,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-11-30,2022,2022,11,248614.07,72098,3.448,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2022-12-31,2022,2022,12,248823.28,72098,3.451,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-01-31,2023,2023,1,248640.73,74135,3.354,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-02-28,2023,2023,2,248248.78,74135,3.349,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-03-31,2023,2023,3,248403.79,74135,3.351,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-04-30,2023,2023,4,249222.52,74135,3.362,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-05-31,2023,2023,5,250760.61,74135,3.382,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-06-30,2023,2023,6,252584.22,74135,3.407,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-07-31,2023,2023,7,254358.55,74135,3.431,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-08-31,2023,2023,8,256058.84,74135,3.454,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-09-30,2023,2023,9,257385.44,74135,3.472,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-10-31,2023,2023,10,258283.64,74135,3.484,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-11-30,2023,2023,11,258823.33,74135,3.491,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2023-12-31,2023,2023,12,259265.58,74135,3.497,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2024-01-31,2024,2024,1,259774.35,74877,3.469,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2024-02-29,2024,2024,2,260607.29,74877,3.48,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2024-03-31,2024,2024,3,261933.98,74877,3.498,5 - Affordable (Under 3.5x),4
Pennsylvania,Northeast,2024-04-30,2024,2024,4,263607.36,74877,3.521,4 - Borderline (3.5-4x),4
Pennsylvania,Northeast,2024-05-31,2024,2024,5,265097.57,74877,3.54,4 - Borderline (3.5-4x),4
Pennsylvania,Northeast,2024-06-30,2024,2024,6,265984.65,74877,3.552,4 - Borderline (3.5-4x),4
Pennsylvania,Northeast,2024-07-31,2024,2024,7,266322.98,74877,3.557,4 - Borderline (3.5-4x),4
Pennsylvania,Northeast,2024-08-31,2024,2024,8,266573.52,74877,3.56,4 - Borderline (3.5-4x),4
Pennsylvania,Northeast,2024-09-30,2024,2024,9,266961.03,74877,3.565,4 - Borderline (3.5-4x),4
Pennsylvania,Northeast,2024-10-31,2024,2024,10,267705.67,74877,3.575,4 - Borderline (3.5-4x),4
Pennsylvania,Northeast,2024-11-30,2024,2024,11,268594.28,74877,3.587,4 - Borderline (3.5-4x),4
Pennsylvania,Northeast,2024-12-31,2024,2024,12,269784.33,74877,3.603,4 - Borderline (3.5-4x),4
Rhode Island,Northeast,2000-01-31,2000,2000,1,130292.8,43703,2.981,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-02-29,2000,2000,2,130885.37,43703,2.995,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-03-31,2000,2000,3,131507.65,43703,3.009,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-04-30,2000,2000,4,132737.19,43703,3.037,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-05-31,2000,2000,5,133962.36,43703,3.065,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-06-30,2000,2000,6,134895.86,43703,3.087,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-07-31,2000,2000,7,135749.0,43703,3.106,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-08-31,2000,2000,8,136603.88,43703,3.126,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-09-30,2000,2000,9,137657.2,43703,3.15,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-10-31,2000,2000,10,138712.96,43703,3.174,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-11-30,2000,2000,11,139724.57,43703,3.197,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2000-12-31,2000,2000,12,140808.45,43703,3.222,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-01-31,2001,2001,1,141872.31,45671,3.106,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-02-28,2001,2001,2,142937.35,45671,3.13,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-03-31,2001,2001,3,144072.26,45671,3.155,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-04-30,2001,2001,4,145391.83,45671,3.183,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-05-31,2001,2001,5,146795.6,45671,3.214,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-06-30,2001,2001,6,148243.5,45671,3.246,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-07-31,2001,2001,7,149795.9,45671,3.28,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-08-31,2001,2001,8,151652.18,45671,3.321,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-09-30,2001,2001,9,153692.2,45671,3.365,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-10-31,2001,2001,10,155970.52,45671,3.415,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-11-30,2001,2001,11,158007.78,45671,3.46,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2001-12-31,2001,2001,12,159994.86,45671,3.503,4 - Borderline (3.5-4x),43
Rhode Island,Northeast,2002-01-31,2002,2002,1,161617.26,46901,3.446,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2002-02-28,2002,2002,2,163292.33,46901,3.482,5 - Affordable (Under 3.5x),43
Rhode Island,Northeast,2002-03-31,2002,2002,3,164930.86,46901,3.517,4 - Borderline (3.5-4x),43
Rhode Island,Northeast,2002-04-30,2002,2002,4,166811.69,46901,3.557,4 - Borderline (3.5-4x),43
Rhode Island,Northeast,2002-05-31,2002,2002,5,169001.62,46901,3.603,4 - Borderline (3.5-4x),43
Rhode Island,Northeast,2002-06-30,2002,2002,6,171429.87,46901,3.655,4 - Borderline (3.5-4x),43
Rhode Island,Northeast,2002-07-31,2002,2002,7,174148.22,46901,3.713,4 - Borderline (3.5-4x),43
Rhode Island,Northeast,2002-08-31,2002,2002,8,177358.45,46901,3.782,4 - Borderline (3.5-4x),43
Rhode Island,Northeast,2002-09-30,2002,2002,9,181171.11,46901,3.863,4 - Borderline (3.5-4x),43
Rhode Island,Northeast,2002-10-31,2002,2002,10,184901.7,46901,3.942,4 - Borderline (3.5-4x),43
Rhode Island,Northeast,2002-11-30,2002,2002,11,188104.41,46901,4.011,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2002-12-31,2002,2002,12,190716.11,46901,4.066,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-01-31,2003,2003,1,193139.94,48376,3.992,4 - Borderline (3.5-4x),43
Rhode Island,Northeast,2003-02-28,2003,2003,2,195709.88,48376,4.046,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-03-31,2003,2003,3,198481.83,48376,4.103,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-04-30,2003,2003,4,201390.35,48376,4.163,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-05-31,2003,2003,5,204541.51,48376,4.228,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-06-30,2003,2003,6,207971.73,48376,4.299,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-07-31,2003,2003,7,211733.68,48376,4.377,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-08-31,2003,2003,8,215195.51,48376,4.448,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-09-30,2003,2003,9,218318.71,48376,4.513,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-10-31,2003,2003,10,221306.37,48376,4.575,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-11-30,2003,2003,11,224336.15,48376,4.637,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2003-12-31,2003,2003,12,227482.2,48376,4.702,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2004-01-31,2004,2004,1,230274.7,49910,4.614,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2004-02-29,2004,2004,2,233261.67,49910,4.674,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2004-03-31,2004,2004,3,236104.35,49910,4.731,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2004-04-30,2004,2004,4,239097.85,49910,4.791,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2004-05-31,2004,2004,5,242327.19,49910,4.855,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2004-06-30,2004,2004,6,246123.69,49910,4.931,3 - Mod. Unaffordable (4-5x),43
Rhode Island,Northeast,2004-07-31,2004,2004,7,250146.07,49910,5.012,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2004-08-31,2004,2004,8,253879.64,49910,5.087,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2004-09-30,2004,2004,9,257024.83,49910,5.15,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2004-10-31,2004,2004,10,260195.26,49910,5.213,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2004-11-30,2004,2004,11,263155.23,49910,5.273,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2004-12-31,2004,2004,12,266228.5,49910,5.334,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-01-31,2005,2005,1,269187.9,52001,5.177,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-02-28,2005,2005,2,272097.71,52001,5.233,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-03-31,2005,2005,3,274703.85,52001,5.283,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-04-30,2005,2005,4,277649.25,52001,5.339,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-05-31,2005,2005,5,280361.07,52001,5.391,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-06-30,2005,2005,6,282774.85,52001,5.438,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-07-31,2005,2005,7,284630.98,52001,5.474,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-08-31,2005,2005,8,286751.69,52001,5.514,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-09-30,2005,2005,9,289133.03,52001,5.56,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-10-31,2005,2005,10,291479.33,52001,5.605,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-11-30,2005,2005,11,293276.31,52001,5.64,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2005-12-31,2005,2005,12,294591.91,52001,5.665,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-01-31,2006,2006,1,295160.6,53111,5.557,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-02-28,2006,2006,2,295907.04,53111,5.571,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-03-31,2006,2006,3,297019.66,53111,5.592,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-04-30,2006,2006,4,298809.09,53111,5.626,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-05-31,2006,2006,5,299900.54,53111,5.647,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-06-30,2006,2006,6,300295.32,53111,5.654,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-07-31,2006,2006,7,299689.3,53111,5.643,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-08-31,2006,2006,8,298700.34,53111,5.624,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-09-30,2006,2006,9,297089.95,53111,5.594,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-10-31,2006,2006,10,295442.84,53111,5.563,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-11-30,2006,2006,11,293612.05,53111,5.528,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2006-12-31,2006,2006,12,292188.83,53111,5.501,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2007-01-31,2007,2007,1,290640.0,54695,5.314,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2007-02-28,2007,2007,2,289524.24,54695,5.293,2 - Unaffordable (5-7x),43
Rhode Island,Northeast,2007-03-31,2007,2007,3,288641.93,54695,5.277,2 - Unaffordable (5-7x),43
